ID, NAME, LONGNAME, MODE, OPERATOR, HEADWAY[1], HEADWAY[2], HEADWAY[3], WAITCURVE, TIMEFAC[1],USERA1, USERA2, USERA3, USERA4
364 , M23L77MO , RTE 77:  CBD -> 441 & 199TH ST N,21,292,20,30,20,,,SV   ,77   ,10470,23   
365 , M23L80MD , RTE 87: DN STA -> PALMETTO STA N,21,292,30,45,30,,1.2,SV   ,87   ,2012 ,23   
366 , M23L81MD , RTE 88: SW 88TH ST & 157TH AVE->,21,292,30,60,30,,1.2,SV   ,88   ,2871 ,23   
367 , M23L82MD , RTE 88: SW 84TH ST & 141ST AVE->,21,292,30,60,30,,1.2,SV   ,88   ,2871 ,23   
368 , M23L88MD , RTE 97: 27TH AVE MAX            ,27,242,20,40,20,,1.2,SV   ,97   ,814  ,27   
369 , M23L175MD , RTE 99: AVENTURA TO GARDENS P/R ,21,292,30,60,30,,1.2,SV   ,99   ,757  ,23   
370 , M23L575MD , RTE 99: AVENTURA TO NW 47 AVE/NW,21,292,30,60,30,,1.2,SV   ,99   ,757  ,23   
371 , M23L85MD , RTE 104: MDCC -> DN STA-2WAY    ,21,292,30,60,30,,1.2,SV   ,104  ,1457 ,23   
372 , M11L201MI , RTE 132: TCR -> KOGER CNTR -2WAY,12,191,60,60,60,,1.2,SV   ,132  ,37   ,11   
373 , M11L201MO , RTE 132: TCR -> KOGER CNTR -2WAY,12,191,60,60,60,,1.2,SV   ,132  ,37   ,11   
374 , M11L202MI , RTE 133: TCR -> MIA             ,12,191,40,30,40,,1.2,SV   ,133  ,351  ,11   
375 , M11L202MO , RTE 133: TCR -> MIA -2WAY       ,12,191,40,30,40,,1.2,SV   ,133  ,351  ,11   
376 , M23L93MD , RTE 137: WEST DADE CONNECTION   ,21,292,30,45,30,,1.2,SV   ,137  ,1628 ,23   
377 , M23L164MD , RTE 202: LITTLE HAITI CONN      ,21,292,30,45,30,,1.2,SV   ,202  ,759  ,23   
378 , M23L564MD , RTE 202: LITTLE HAITI CONN      ,21,292,60,45,60,,1.2,SV   ,202  ,759  ,23   
379 , M23L163MD , RTE 208: LITTLE HAVANA CIRC VIA ,21,292,15,20,15,,1.2,SV   ,207  ,1261 ,23   
380 , M23L162MD , RTE 208: LITTLE HAVANA CIR VIA F,21,292,15,20,15,,1.2,SV   ,208  ,1757 ,23   
381 , M23L161MD , RTE 212: SWEETWATER CIRCULATOR  ,21,292,15,45,15,,1.2,SV   ,212  ,683  ,23   
382 , M23L152MI , RTE 238: EAST-WEST CONN E/B     ,21,292,50,60,50,,1.2,SV   ,238  ,625  ,23   
383 , M23L152MO , RTE 238: EAST-WEST CONN W/B     ,21,292,50,60,50,,1.2,SV   ,238  ,625  ,23   
384 , M23L95MI , RTE 243: SEAPORT CONNECTION OB  ,21,292,30,60,30,,1.2,SV   ,243  ,261  ,23   
385 , M23L95MO , RTE 243: SEAPORT CONNECTION IB  ,21,292,30,60,30,,1.2,SV   ,243  ,261  ,23   
386 , M23L158MI , RTE 248: BRICKELL KEY SHUTTLE IB,21,292,20,60,20,,1.2,SV   ,248  ,598  ,23   
387 , M23L158MO , RTE 248: BRICKELL KEY SHUTTLE OB,21,292,20,60,20,,1.2,SV   ,248  ,598  ,23   
388 , M23L157MD , RTE 249: COCONUT GRVE CIRC      ,21,292,18,18,18,,1.2,SV   ,249  ,1397 ,23   
389 , M23L19MD , RTE 252: CORAL RF MX: DS -> CW  ,21,292,20,30,20,,1.2,SV   ,252  ,1287 ,23   
390 , M23L155MI , RTE 277: NW 7 AVE MAX S/B       ,27,242,18,30,18,,1.2,SV   ,277  ,496  ,27   
391 , M23L155MO , RTE 277: NW 7 AVE MAX N/B       ,27,242,18,30,18,,1.2,SV   ,277  ,496  ,27   
392 , M23L18MD , RTE 287: SAGA BAY MX : DS -> SB ,27,242,30,30,30,,1.2,SV   ,287  ,282  ,27   
393 , M23L114MD , DADE-MONROE EXPRESS             ,22,251,60,60,60,6,1.2,SV   ,301  ,800  ,24   
394 , M23L180MD , RTE 344: MDC HMSTD CMPS TO W PAL,21,292,60,60,60,,1.2,SV   ,344  ,283  ,23   
395 , M23L106MI , RTE 204: KAT KILLIAN E/B EXPRESS,22,251,8.5,60,13,6,,SV   ,Kat20,1576 ,24   
396 , M23L106MO , RTE 204: KAT KILLIAN W/B EXPRESS,22,251,8.5,60,13,6,,SV   ,kat20,1576 ,24   
397 , M23L107MI , RTE 272: SUNSET KAT E/B EXPRESS ,22,251,15,60,16,6,1.2,SV   ,Kat27,1199 ,24   
398 , M23L107MO , RTE 272: SUNSET KAT W/B EXPRESS ,22,251,15,60,16,6,1.2,SV   ,kat27,1199 ,24   
399 , M23L105MI , RTE 288: BRT KENDALL E/B        ,27,242,12,60,12,,1.2,SV   ,Kat28,675  ,27   
400 , M23L105MO , RTE 288: BRT KENDALL W/B        ,27,242,12,60,12,,1.2,SV   ,Kat28,675  ,27   
401 , M23L86MI , RTE 93: BISCAYNE MAX S/B        ,27,242,18,25,18,,1.2,SV   ,93   ,1990 ,27   
402 , M23L86MO , RTE 93: BISCAYNE MAX N/B        ,27,242,18,30,18,,1.2,SV   ,93   ,1990 ,27   
403 , M23L310MI , RTE 49: 183RD EB                ,21,292,40,30,18,,,     ,     ,     ,23   
404 , M23L311MI , RTE 59: AVENTURA WB             ,21,292,60,30,60,,1.2,     ,     ,     ,23   
405 , M23L312MI , 79 STREET MAX EB                ,27,242,25,30,25,,1.2,     ,     ,     ,27   
406 , M23L312MO , 79 STREET MAX WB                ,27,242,25,30,25,,1.2,     ,     ,     ,27   
407 , M23L313MD , RTE 115 MID_BEACH CCW           ,21,292,45,45,45,,1.2,     ,     ,     ,23   
408 , M23L314MD , RTE 115 MID_BEACH CW            ,21,292,45,45,45,,1.2,     ,     ,     ,23   
409 , M23L315MO , RTE 120 BEACH MAX NB            ,27,242,24,24,24,,1.2,     ,     ,     ,27   
410 , M23L315MI , RTE 120 BEACH MAX SB            ,27,242,24,24,24,,1.2,     ,     ,     ,27   
411 , M23L316MO , RTE 120 BEACH MAX NB CB         ,27,242,24,24,24,,1.2,     ,     ,     ,27   
412 , M23L316MI , RTE 120 BEACH MAX SB CB         ,27,242,24,24,24,,1.2,     ,     ,     ,27   
413 , M23L317MD , RTE 123 SOUTH BEACH LOCAL       ,21,292,20,12,12,,1.2,     ,     ,     ,23   
414 , M23L318MI , RTE 135 HIALEAH EB              ,21,292,60,60,60,,1.2,     ,     ,     ,23   
415 , M23L318MO , RTE 135 HIALEAH WB              ,21,292,60,60,60,,1.2,     ,     ,     ,23   
416 , M23L319MI , RTE 135 MIAMI LAKES EB          ,21,292,60,60,60,,1.2,     ,     ,     ,23   
417 , M23L319MO , RTE 135 MIAMI LAKES WB          ,21,292,60,60,60,,1.2,     ,     ,     ,23   
418 , M23L320MI , RTE 136 DADELAND S EB           ,21,292,60,60,60,,1.2,     ,     ,     ,23   
419 , M23L321MO , RTE 136 CUTLER WB               ,21,292,60,60,60,,1.2,     ,     ,     ,23   
420 , M23L322MI , RTE 150 AIRPORT WB,21,292,30,30,30,,1.2,,,,23
421 , M23L322MO , RTE 150 AIRPORT EB,21,292,30,30,30,,1.2,,,,23
422 , M23L323MO , RTE 211: OVERTOWN NB            ,21,292,30,40,40,,1.2,     ,     ,     ,23   
423 , M23L323MI , RTE 211: OVERTOWN SB            ,21,292,30,40,40,,1.2,     ,     ,     ,23   
424 , M23L324MD , RTE 286 NORTH POINTE CIRCULATOR ,21,292,48,48,48,,1.2,     ,     ,     ,23   
425 , M23L326MD , RTE 254 BROWNSVILLE             ,21,292,48,30,48,,1.2,     ,     ,     ,23   
426 , M23L327MI , RTE 108 NORTH MIAMI BEACH SB    ,21,292,22,24,22,,1.2,     ,     ,     ,23   
427 , M23L327MO , RTE 108 NORTH MIAMI BEACH NB    ,21,292,24,24,24,,1.2,     ,     ,     ,23   
428 , M23L328MI , RTE 19 MDCC-163 NB              ,21,292,24,24,24,,1.2,     ,     ,     ,23   
429 , M23L328MO , RTE 19 MDCC-163 SB              ,21,292,24,24,24,,1.2,     ,     ,     ,23   
430 , M23L329MD , RTE 183: 183RD ST MAX PALM SPING,21,292,24,40,24,,1.2,     ,     ,     ,23   
431 , M23L330MD , RTE 183: 183RD ST MAX MIAMI GARD,21,292,24,40,24,,1.2,     ,     ,     ,23   
432 , M22L1MD , DPM: CW INNER LOOP              ,26,281,1,1,1,2,1.2,SKS  ,DPM  ,28546,22   
433 , M22L2MD , DPM: OMNI LOOP                  ,26,281,3,3,3,2,1.2,SKS  ,DPM  ,28546,22   
434 , M22L3MD , DPM: BRICKELL LOOP              ,26,281,3,3,3,2,1.2,SKS  ,DPM  ,28546,22   
435 , M14L1MD , STAGE 1: PALMETTO -> DADELAND SO,25,121,7,15,7,1,1.2,SKS  ,MR   ,59400,14   
436 , M15L1S65 , TRI-RAIL MANGONIA-MIA           ,11,111,30,60,30,3,1.2,SKS  ,TR   ,11382,15   
437 , M16L109MI , RTE 95X: I95 EXP GOLDEN GLADES -,24,252,20,60,105,5,1.2,SV   ,95X  ,1812 ,26   
438 , M16L109MO , RTE 95X: I95 EXP CIVIC CENTER TO,24,252,36,60,26,5,1.2,SV   ,95X  ,40   ,26   
439 , M16L110MD , RTE 95X: I95 EXP GOLDEN GLADES->,24,252,30,60,15,5,1.2,SV   ,95X  ,1812 ,26   
440 , M16L111MO , RTE 95X: I95 EXP OMNI TO GG N/B ,24,252,14,60,11,5,1.2,SV   ,95X  ,1812 ,26   
441 , M16L111MI , RTE 95X: I95 EXP GG -> OMNI S/B ,24,252,8.5,180,35,5,1.2,SV   ,95X  ,1812 ,26   
442 , M16L112MI , RTE 95X: I95 EXP GOLDEN GLDES->8,24,252,120,60,30,5,1.2,SV   ,95X  ,1812 ,26   
443 , M16L113MI , RTE 95X: I95 EXP AVENT -> GOLDEN,24,252,60,60,30,5,1.2,SV   ,95X  ,1812 ,26   
444 , M23L173MD , RTE 34: BUSWAY FLYER,27,242,12,60,12,,1.4,SV,34,988,27
445 , M23L17MD , RTE 38: BSWY MX: DS -> FC       ,27,242,15,15,15,,1.2,SV   ,38   ,4633 ,27   
446 , M16L159BI , RTE 95X: MD GOVT CTR to PINES BL,33,151,30,,70,5,1.2,SV   ,     ,     ,16   
447 , M16L159BO , RTE 95X: MD GOVT CTR to PINES BL,33,151,45,,30,5,1.2,SV   ,     ,     ,16   
448 , M16L331MI , RTE 95X: MD GOVT CTR to FTL TRL ,24,253,15,15,35,5,1.2,SV   ,     ,     ,16   
449 , M16L331MO , RTE 95X: MD GOVT CTR to FTL TRL ,24,253,26,15,16,5,1.2,SV   ,     ,     ,16   
450 , M16L332MI , RTE 95X: MD GOVT CTR to SHERIDAN,24,253,15,15,30,5,1.2,SV   ,     ,     ,16   
451 , M16L332MO , RTE 95X: MD GOVT CTR to SHERIDAN,24,253,26,15,16,5,1.2,SV   ,     ,     ,16   
452 , M33L62BI , RTE 62:EB                       ,31,392,40,40,40,,1.2,TAW  ,62   ,2030 ,33   
453 , M16L160BI , RTE 95X: MIRAMAR to MIAMI,33,151,16,,21,5,1.2,SV   ,     ,     ,16   
454 , M16L160BO , RTE 95X: MIAMI to MIRAMAR,33,151,30,,17.5,5,1.2,SV   ,     ,     ,16   
455 , M16L161BI , RTE 95X: PMB PINES to DWTN MIAMI,33,151,18,,70,5,1.2,SV   ,     ,     ,16   
456 , M16L161BO , RTE 95X: DWTN MIAMI to PEMB PINES,33,151,45,,23,5,1.2,SV   ,     ,     ,16   
457 , M33L18SBO , RTE 18: NB Shuttle               ,31,392,30,36,30,,1.2,TAW  ,18   ,14272,33   
458 , M33L18SBI , RTE 18:SB  Shuttle                  ,31,392,30,36,30,,1.2,TAW  ,18   ,14272,33   
459 , M43L41PIS , West Palm Beach Downtown Trolley NB,41,492,10,10,10,,1.2,TAW  ,41   ,133  ,43   
460 , M43L41POS , West Palm Beach Downtown Trolley SB,41,492,10,10,10,,1.2,TAW  ,41   ,133  ,43   
461 , M43LBBPSO , RTE 73:EB                       ,41,492,30,0,30,,,TAW  ,73   ,176  ,43   
462 , M43LBBPSI , RTE 73:EB                       ,41,492,30,0,30,,,TAW  ,73   ,176  ,43   
463 , M16L901FE , RTE:595X: SUNRISE TO FORT LAUDERDALE,33,151,30,,17.5,5,1.2,SV,,,16
464 , M16L901FW , RTE:595X:  FORT LAUDERDALE TO SUNRISE,33,151,30,,17.5,5,,SV,,,16
465 , M16L902MM , RTE:595X SUNRISE TO MIAMI/BRICKELL,33,151,30,,,5,1.2,SV,,,16
466 , M16L902MA , RTE:595X MIAMI/BRICKELL to SUNRISE,33,151,,,30,5,,SV,,,16
467 , M33L36BO , RTE 36: WB                      ,31,392,20,20,20,,1.2,TAW  ,36   ,7642 ,33   
468 , M14L2MD , STAGE 2 Orange Line: MIC -> DADELAND SO,25,121,10,15,10,1,1.2,SKS  ,MR   ,59400,14   
469 , M243LFIUMICMO , BRT: FIU TO MIC,24,252,20,30,20,,1.2,SV   ,8    ,7598 ,26
470 , M243LFIUMICMI , BRT: FIU TO MIC,24,252,20,30,20,,1.2,SV   ,8    ,7598 ,26
471 , M22LMICMD , APM: Airport People Mover - MIA to MIC,26,281,2,1,1,2,1.2,SKS  ,DPM  ,28546,22   
